image_id,image_path,relative_path,label,class_name,folder_name,official_split,width,height,aspect_ratio,brightness_mean,contrast_std,saturation_mean,r_mean,g_mean,b_mean
n02095570_3908,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_3908.jpg,n02095570-Lakeland_terrier/n02095570_3908.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,400,500,0.8,0.27428504824638367,0.2561242878437042,0.4211679697036743,0.30584654211997986,0.27040836215019226,0.2112114280462265
n02095570_4846,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_4846.jpg,n02095570-Lakeland_terrier/n02095570_4846.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.2537837028503418,0.20619817078113556,0.40980082750320435,0.2921072840690613,0.23763908445835114,0.2360980063676834
n02095570_1208,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_1208.jpg,n02095570-Lakeland_terrier/n02095570_1208.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,400,293,1.3651877133105803,0.4446459412574768,0.22788092494010925,0.32306811213493347,0.4297668933868408,0.4683980345726013,0.36186251044273376
n02095570_2884,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_2884.jpg,n02095570-Lakeland_terrier/n02095570_2884.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.2793785035610199,0.17896932363510132,0.2763156294822693,0.3037608861923218,0.2696474492549896,0.26527273654937744
n02095570_429,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_429.jpg,n02095570-Lakeland_terrier/n02095570_429.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.26447829604148865,0.16373924911022186,0.19137521088123322,0.28066200017929077,0.25777095556259155,0.2569500505924225
n02095570_6176,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_6176.jpg,n02095570-Lakeland_terrier/n02095570_6176.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.4319170415401459,0.2197578251361847,0.1920246183872223,0.4623374044895172,0.42038169503211975,0.41159048676490784
n02095570_4279,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_4279.jpg,n02095570-Lakeland_terrier/n02095570_4279.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.5317015647888184,0.18847161531448364,0.45774516463279724,0.5282540917396545,0.5624417662620544,0.3825172185897827
n02095570_280,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_280.jpg,n02095570-Lakeland_terrier/n02095570_280.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.4762333035469055,0.28913217782974243,0.2856691777706146,0.5470821857452393,0.4487212896347046,0.43165507912635803
n02095570_6085,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_6085.jpg,n02095570-Lakeland_terrier/n02095570_6085.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,280,240,1.1666666666666667,0.4220752418041229,0.23494425415992737,0.47259026765823364,0.4902123510837555,0.4083934426307678,0.3138454258441925
n02095570_201,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_201.jpg,n02095570-Lakeland_terrier/n02095570_201.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.35360801219940186,0.25469550490379333,0.29591891169548035,0.38287174701690674,0.3478091359138489,0.3063852787017822
n02095570_4724,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_4724.jpg,n02095570-Lakeland_terrier/n02095570_4724.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,164,187,0.8770053475935828,0.4223705232143402,0.22803285717964172,0.335304319858551,0.37552985548973083,0.4523731768131256,0.3913474678993225
n02095570_845,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_845.jpg,n02095570-Lakeland_terrier/n02095570_845.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.4621618390083313,0.20343023538589478,0.388887494802475,0.45007991790771484,0.4927434027194977,0.3364422619342804
n02095570_2872,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_2872.jpg,n02095570-Lakeland_terrier/n02095570_2872.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.3247365653514862,0.14149142801761627,0.5159295201301575,0.3303050696849823,0.35034748911857605,0.1780664026737213
n02095570_375,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_375.jpg,n02095570-Lakeland_terrier/n02095570_375.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,400,356,1.1235955056179776,0.8405580520629883,0.15724439918994904,0.13357646763324738,0.8692036867141724,0.8402444124221802,0.7660641074180603
n02095570_1283,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_1283.jpg,n02095570-Lakeland_terrier/n02095570_1283.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,333,500,0.666,0.287863165140152,0.18304581940174103,0.26761922240257263,0.296210378408432,0.281574547290802,0.2977825105190277
n02095570_3021,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_3021.jpg,n02095570-Lakeland_terrier/n02095570_3021.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,369,246,1.5,0.36575838923454285,0.19250553846359253,0.3648006021976471,0.35416001081466675,0.3907510042190552,0.26766109466552734
n02095570_585,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_585.jpg,n02095570-Lakeland_terrier/n02095570_585.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,378,1.3227513227513228,0.4796064794063568,0.25876396894454956,0.34991133213043213,0.46912896633148193,0.5074262022972107,0.36369404196739197
n02095570_763,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_763.jpg,n02095570-Lakeland_terrier/n02095570_763.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.5012524724006653,0.19486479461193085,0.22275307774543762,0.5320913195610046,0.4876050055027008,0.4903998374938965
n02095570_5970,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_5970.jpg,n02095570-Lakeland_terrier/n02095570_5970.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,333,1.5015015015015014,0.4153296649456024,0.22400136291980743,0.34828421473503113,0.4562811553478241,0.4124675393104553,0.322262704372406
n02095570_4985,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_4985.jpg,n02095570-Lakeland_terrier/n02095570_4985.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.29934242367744446,0.16758140921592712,0.26263079047203064,0.3230430483818054,0.29103949666023254,0.27962321043014526
n02095570_2087,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_2087.jpg,n02095570-Lakeland_terrier/n02095570_2087.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.5849831104278564,0.2526763379573822,0.32816770672798157,0.5807156562805176,0.6086228489875793,0.4744434952735901
n02095570_774,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_774.jpg,n02095570-Lakeland_terrier/n02095570_774.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.5244947075843811,0.21423974633216858,0.15816648304462433,0.541864275932312,0.5229331254959106,0.4866228699684143
n02095570_2494,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_2494.jpg,n02095570-Lakeland_terrier/n02095570_2494.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.38949882984161377,0.1970880925655365,0.26173514127731323,0.3958002030849457,0.3870868384838104,0.3853549063205719
n02095570_5484,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_5484.jpg,n02095570-Lakeland_terrier/n02095570_5484.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,357,500,0.714,0.3377719223499298,0.17037461698055267,0.3756832182407379,0.3992525339126587,0.32197198271751404,0.25764426589012146
n02095570_1270,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_1270.jpg,n02095570-Lakeland_terrier/n02095570_1270.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,333,1.5015015015015014,0.3082280457019806,0.17042574286460876,0.2552642524242401,0.33741018176078796,0.29617124795913696,0.2940998077392578
n02095570_2634,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_2634.jpg,n02095570-Lakeland_terrier/n02095570_2634.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.46933305263519287,0.2223498374223709,0.18203683197498322,0.4659009277820587,0.4755004644393921,0.44694462418556213
n02095570_4343,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_4343.jpg,n02095570-Lakeland_terrier/n02095570_4343.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.37684425711631775,0.3171074390411377,0.37318986654281616,0.40665045380592346,0.3658728301525116,0.3550913333892822
n02095570_5010,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_5010.jpg,n02095570-Lakeland_terrier/n02095570_5010.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.2883321940898895,0.23698686063289642,0.3224066495895386,0.300455242395401,0.2893754243850708,0.2512372136116028
n02095570_3213,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_3213.jpg,n02095570-Lakeland_terrier/n02095570_3213.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.5262351632118225,0.290683776140213,0.17354033887386322,0.5386802554130554,0.5242155194282532,0.5040060877799988
n02095570_434,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_434.jpg,n02095570-Lakeland_terrier/n02095570_434.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.5367111563682556,0.13619065284729004,0.052036624401807785,0.5282246470451355,0.5387104749679565,0.5486627221107483
n02095570_5038,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_5038.jpg,n02095570-Lakeland_terrier/n02095570_5038.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,500,1.0,0.3601266145706177,0.1424141377210617,0.3331418037414551,0.4117441773414612,0.3476705551147461,0.2892104983329773
n02095570_4347,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_4347.jpg,n02095570-Lakeland_terrier/n02095570_4347.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,331,1.5105740181268883,0.4531720280647278,0.18974487483501434,0.27565494179725647,0.4920302927494049,0.45131421089172363,0.36068788170814514
n02095570_895,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_895.jpg,n02095570-Lakeland_terrier/n02095570_895.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.4545932412147522,0.2557238042354584,0.2988344430923462,0.5014665722846985,0.4353444278240204,0.43046796321868896
n02095570_5800,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_5800.jpg,n02095570-Lakeland_terrier/n02095570_5800.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_test,500,375,1.3333333333333333,0.18061168491840363,0.1691243052482605,0.4008067548274994,0.21207037568092346,0.1656333953142166,0.1751186102628708
n02095889_5221,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_5221.jpg,n02095889-Sealyham_terrier/n02095889_5221.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,336,269,1.2490706319702602,0.4038461148738861,0.31252968311309814,0.33447811007499695,0.34726983308792114,0.4309828281402588,0.41231676936149597
n02095889_10,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_10.jpg,n02095889-Sealyham_terrier/n02095889_10.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,320,216,1.4814814814814814,0.35015004873275757,0.3073355555534363,0.26128843426704407,0.3413766324520111,0.35600417852401733,0.34431639313697815
n02095889_4159,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_4159.jpg,n02095889-Sealyham_terrier/n02095889_4159.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,300,208,1.4423076923076923,0.45657429099082947,0.23082321882247925,0.2687494158744812,0.47257742285728455,0.45684126019477844,0.4126882255077362
n02095889_2851,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_2851.jpg,n02095889-Sealyham_terrier/n02095889_2851.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,234,158,1.481012658227848,0.5743904113769531,0.18808317184448242,0.1192711889743805,0.5506736040115356,0.584983229637146,0.5817967653274536
n02095889_2363,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_2363.jpg,n02095889-Sealyham_terrier/n02095889_2363.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,269,200,1.345,0.40573376417160034,0.2581336796283722,0.2387458235025406,0.40763333439826965,0.4095354974269867,0.38031548261642456
n02095889_941,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_941.jpg,n02095889-Sealyham_terrier/n02095889_941.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,300,288,1.0416666666666667,0.4406110346317291,0.2223336100578308,0.3649836778640747,0.5129210948944092,0.41959044337272644,0.358568012714386
n02095889_5537,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_5537.jpg,n02095889-Sealyham_terrier/n02095889_5537.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,595,345,1.7246376811594204,0.38994544744491577,0.3251626193523407,0.17496296763420105,0.3894646167755127,0.39389801025390625,0.37261030077934265
n02095889_1544,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_1544.jpg,n02095889-Sealyham_terrier/n02095889_1544.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,250,193,1.2953367875647668,0.44324198365211487,0.20576952397823334,0.21917442977428436,0.4442155063152313,0.4510814845561981,0.4004877805709839
n02095889_47,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_47.jpg,n02095889-Sealyham_terrier/n02095889_47.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,250,173,1.4450867052023122,0.42604923248291016,0.25190460681915283,0.23507334291934967,0.4351866841316223,0.43304625153541565,0.3652474582195282
n02095889_1145,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_1145.jpg,n02095889-Sealyham_terrier/n02095889_1145.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,225,175,1.2857142857142858,0.585526704788208,0.2996908724308014,0.19688375294208527,0.5728789567947388,0.5940948724746704,0.5749404430389404
n02095889_673,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_673.jpg,n02095889-Sealyham_terrier/n02095889_673.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,240,320,0.75,0.4102228283882141,0.1777929663658142,0.11984197050333023,0.3886505365371704,0.42478257417678833,0.39185094833374023
n02095889_173,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_173.jpg,n02095889-Sealyham_terrier/n02095889_173.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,492,369,1.3333333333333333,0.5400485396385193,0.16956281661987305,0.1669941395521164,0.5717465877532959,0.5330166816711426,0.4927254915237427
n02095889_1003,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_1003.jpg,n02095889-Sealyham_terrier/n02095889_1003.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,200,146,1.36986301369863,0.4897873103618622,0.2944171130657196,0.2603418231010437,0.5494292378425598,0.4662734568119049,0.4539327323436737
n02095889_2319,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_2319.jpg,n02095889-Sealyham_terrier/n02095889_2319.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,270,211,1.2796208530805686,0.3036341071128845,0.25701048970222473,0.35489365458488464,0.32569101452827454,0.29313910007476807,0.2972865402698517
n02095889_2187,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_2187.jpg,n02095889-Sealyham_terrier/n02095889_2187.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,170,231,0.7359307359307359,0.6217708587646484,0.1907474547624588,0.23899120092391968,0.7083629965782166,0.5860742926597595,0.5779731869697571
n02095889_6436,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_6436.jpg,n02095889-Sealyham_terrier/n02095889_6436.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,266,185,1.4378378378378378,0.45020025968551636,0.19923606514930725,0.2662918269634247,0.4668414890766144,0.459807813167572,0.3577047884464264
n02095889_6045,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_6045.jpg,n02095889-Sealyham_terrier/n02095889_6045.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,229,290,0.7896551724137931,0.4864904582500458,0.2590535879135132,0.3082977831363678,0.48185020685195923,0.509650468826294,0.37934088706970215
n02095889_1328,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_1328.jpg,n02095889-Sealyham_terrier/n02095889_1328.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,589,558,1.0555555555555556,0.42816975712776184,0.1791210174560547,0.3136153519153595,0.41830646991729736,0.4292059540748596,0.4485090672969818
n02095889_4165,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_4165.jpg,n02095889-Sealyham_terrier/n02095889_4165.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,1024,768,1.3333333333333333,0.356813907623291,0.19613972306251526,0.3405679166316986,0.36780643463134766,0.35198482871055603,0.3522895276546478
n02095889_1044,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_1044.jpg,n02095889-Sealyham_terrier/n02095889_1044.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,300,216,1.3888888888888888,0.42672351002693176,0.31056708097457886,0.35094937682151794,0.46324169635772705,0.42259731888771057,0.35250699520111084
n02095889_2897,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_2897.jpg,n02095889-Sealyham_terrier/n02095889_2897.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,400,283,1.4134275618374559,0.4114075303077698,0.24130859971046448,0.20663338899612427,0.44467857480049133,0.399857759475708,0.3826158344745636
n02095889_660,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_660.jpg,n02095889-Sealyham_terrier/n02095889_660.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,200,178,1.1235955056179776,0.4170511066913605,0.21782459318637848,0.3331303298473358,0.5123847723007202,0.38306954503059387,0.342110276222229
n02095889_2542,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_2542.jpg,n02095889-Sealyham_terrier/n02095889_2542.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,300,199,1.5075376884422111,0.2602747678756714,0.2798478901386261,0.4445306956768036,0.24794462323188782,0.270297110080719,0.2420627623796463
n02095889_2074,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_2074.jpg,n02095889-Sealyham_terrier/n02095889_2074.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,450,593,0.7588532883642496,0.6510270237922668,0.249528169631958,0.2800885736942291,0.5948836207389832,0.6776980757713318,0.6607986688613892
n02095889_4074,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_4074.jpg,n02095889-Sealyham_terrier/n02095889_4074.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,240,320,0.75,0.47532662749290466,0.2502530813217163,0.160604327917099,0.5026379823684692,0.46353307366371155,0.46426117420196533
n02095889_6096,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_6096.jpg,n02095889-Sealyham_terrier/n02095889_6096.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,382,251,1.5219123505976095,0.4553156793117523,0.2846546471118927,0.1902366578578949,0.45175638794898987,0.460692822933197,0.43654826283454895
n02095889_6307,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_6307.jpg,n02095889-Sealyham_terrier/n02095889_6307.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,480,583,0.823327615780446,0.3893207311630249,0.3537226915359497,0.3713541030883789,0.40568220615386963,0.37870123982429504,0.40118369460105896
n02095889_1348,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_1348.jpg,n02095889-Sealyham_terrier/n02095889_1348.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,584,512,1.140625,0.7679515480995178,0.17820632457733154,0.07938189059495926,0.7924454808235168,0.7576026320457458,0.7554612755775452
n02095889_1916,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_1916.jpg,n02095889-Sealyham_terrier/n02095889_1916.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,200,143,1.3986013986013985,0.4226802587509155,0.1965133249759674,0.2126067578792572,0.45996329188346863,0.40960991382598877,0.39219018816947937
n02095889_6519,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_6519.jpg,n02095889-Sealyham_terrier/n02095889_6519.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,190,168,1.130952380952381,0.39087721705436707,0.3250584900379181,0.27047374844551086,0.3752976655960083,0.40459051728248596,0.3614317774772644
n02095889_4964,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_4964.jpg,n02095889-Sealyham_terrier/n02095889_4964.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,982,692,1.4190751445086704,0.32916203141212463,0.19057618081569672,0.3990757167339325,0.35073748230934143,0.33468592166900635,0.2447626143693924
n02095889_1397,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_1397.jpg,n02095889-Sealyham_terrier/n02095889_1397.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,350,225,1.5555555555555556,0.5742138028144836,0.23136448860168457,0.14616894721984863,0.6147696375846863,0.5568751692771912,0.5572584271430969
n02095889_371,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_371.jpg,n02095889-Sealyham_terrier/n02095889_371.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,428,323,1.325077399380805,0.757601797580719,0.1409868746995926,0.11153686046600342,0.7750797867774963,0.759675920009613,0.6985679864883423
n02095889_2925,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_2925.jpg,n02095889-Sealyham_terrier/n02095889_2925.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,400,282,1.4184397163120568,0.36628496646881104,0.301626592874527,0.36855190992355347,0.36092469096183777,0.37684980034828186,0.32622355222702026
n02095889_4034,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_4034.jpg,n02095889-Sealyham_terrier/n02095889_4034.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,138,210,0.6571428571428571,0.39439356327056885,0.2275768369436264,0.24789917469024658,0.42256271839141846,0.39394739270210266,0.3223227858543396
n02095889_4056,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_4056.jpg,n02095889-Sealyham_terrier/n02095889_4056.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_test,200,150,1.3333333333333333,0.7326986789703369,0.25591304898262024,0.19047006964683533,0.7681247591972351,0.7240287661552429,0.6837972402572632
