image_id,image_path,relative_path,label,class_name,folder_name,official_split,width,height,aspect_ratio,split
n02105162_9368,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_9368.jpg,n02105162-malinois/n02105162_9368.jpg,74,malinois,n02105162-malinois,official_test,500,375,1.3333333333333333,test
n02105162_2757,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_2757.jpg,n02105162-malinois/n02105162_2757.jpg,74,malinois,n02105162-malinois,official_test,393,500,0.786,test
n02105162_5802,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_5802.jpg,n02105162-malinois/n02105162_5802.jpg,74,malinois,n02105162-malinois,official_test,375,500,0.75,test
n02105162_5924,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_5924.jpg,n02105162-malinois/n02105162_5924.jpg,74,malinois,n02105162-malinois,official_test,500,331,1.5105740181268883,test
n02105162_5800,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_5800.jpg,n02105162-malinois/n02105162_5800.jpg,74,malinois,n02105162-malinois,official_test,500,332,1.5060240963855422,test
n02105162_6489,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_6489.jpg,n02105162-malinois/n02105162_6489.jpg,74,malinois,n02105162-malinois,official_test,332,500,0.664,test
n02105162_8242,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_8242.jpg,n02105162-malinois/n02105162_8242.jpg,74,malinois,n02105162-malinois,official_test,500,375,1.3333333333333333,test
n02105162_6377,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_6377.jpg,n02105162-malinois/n02105162_6377.jpg,74,malinois,n02105162-malinois,official_test,500,375,1.3333333333333333,test
n02105162_299,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_299.jpg,n02105162-malinois/n02105162_299.jpg,74,malinois,n02105162-malinois,official_test,200,200,1.0,test
n02105162_2223,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_2223.jpg,n02105162-malinois/n02105162_2223.jpg,74,malinois,n02105162-malinois,official_test,150,224,0.6696428571428571,test
n02105162_6501,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_6501.jpg,n02105162-malinois/n02105162_6501.jpg,74,malinois,n02105162-malinois,official_test,500,333,1.5015015015015014,test
n02105162_5328,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_5328.jpg,n02105162-malinois/n02105162_5328.jpg,74,malinois,n02105162-malinois,official_test,500,332,1.5060240963855422,test
n02105162_854,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_854.jpg,n02105162-malinois/n02105162_854.jpg,74,malinois,n02105162-malinois,official_test,261,319,0.8181818181818182,test
n02105162_6134,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_6134.jpg,n02105162-malinois/n02105162_6134.jpg,74,malinois,n02105162-malinois,official_test,500,333,1.5015015015015014,test
n02105162_10076,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_10076.jpg,n02105162-malinois/n02105162_10076.jpg,74,malinois,n02105162-malinois,official_test,500,332,1.5060240963855422,test
n02105162_5888,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_5888.jpg,n02105162-malinois/n02105162_5888.jpg,74,malinois,n02105162-malinois,official_test,375,500,0.75,test
n02105162_5557,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_5557.jpg,n02105162-malinois/n02105162_5557.jpg,74,malinois,n02105162-malinois,official_test,500,297,1.6835016835016836,test
n02105162_10351,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_10351.jpg,n02105162-malinois/n02105162_10351.jpg,74,malinois,n02105162-malinois,official_test,434,500,0.868,test
n02105251_6942,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_6942.jpg,n02105251-briard/n02105251_6942.jpg,75,briard,n02105251-briard,official_test,220,290,0.7586206896551724,test
n02105251_8570,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_8570.jpg,n02105251-briard/n02105251_8570.jpg,75,briard,n02105251-briard,official_test,258,350,0.7371428571428571,test
n02105251_5706,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_5706.jpg,n02105251-briard/n02105251_5706.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105251_4996,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_4996.jpg,n02105251-briard/n02105251_4996.jpg,75,briard,n02105251-briard,official_test,500,330,1.5151515151515151,test
n02105251_7058,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_7058.jpg,n02105251-briard/n02105251_7058.jpg,75,briard,n02105251-briard,official_test,329,500,0.658,test
n02105251_8082,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_8082.jpg,n02105251-briard/n02105251_8082.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105251_1588,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_1588.jpg,n02105251-briard/n02105251_1588.jpg,75,briard,n02105251-briard,official_test,412,500,0.824,test
n02105251_8951,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_8951.jpg,n02105251-briard/n02105251_8951.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105251_7430,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_7430.jpg,n02105251-briard/n02105251_7430.jpg,75,briard,n02105251-briard,official_test,333,500,0.666,test
n02105251_6394,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_6394.jpg,n02105251-briard/n02105251_6394.jpg,75,briard,n02105251-briard,official_test,500,332,1.5060240963855422,test
n02105251_5408,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_5408.jpg,n02105251-briard/n02105251_5408.jpg,75,briard,n02105251-briard,official_test,500,482,1.037344398340249,test
n02105251_6805,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_6805.jpg,n02105251-briard/n02105251_6805.jpg,75,briard,n02105251-briard,official_test,268,500,0.536,test
n02105251_1240,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_1240.jpg,n02105251-briard/n02105251_1240.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105251_3551,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_3551.jpg,n02105251-briard/n02105251_3551.jpg,75,briard,n02105251-briard,official_test,500,333,1.5015015015015014,test
n02105251_7723,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_7723.jpg,n02105251-briard/n02105251_7723.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105251_2480,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_2480.jpg,n02105251-briard/n02105251_2480.jpg,75,briard,n02105251-briard,official_test,190,261,0.7279693486590039,test
n02105251_8859,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_8859.jpg,n02105251-briard/n02105251_8859.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105251_6883,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_6883.jpg,n02105251-briard/n02105251_6883.jpg,75,briard,n02105251-briard,official_test,365,290,1.2586206896551724,test
n02105251_8930,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_8930.jpg,n02105251-briard/n02105251_8930.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105251_1725,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_1725.jpg,n02105251-briard/n02105251_1725.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105251_4659,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_4659.jpg,n02105251-briard/n02105251_4659.jpg,75,briard,n02105251-briard,official_test,332,500,0.664,test
n02105251_2626,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_2626.jpg,n02105251-briard/n02105251_2626.jpg,75,briard,n02105251-briard,official_test,783,800,0.97875,test
n02105251_7745,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_7745.jpg,n02105251-briard/n02105251_7745.jpg,75,briard,n02105251-briard,official_test,375,500,0.75,test
n02105251_7356,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_7356.jpg,n02105251-briard/n02105251_7356.jpg,75,briard,n02105251-briard,official_test,332,500,0.664,test
n02105251_8027,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_8027.jpg,n02105251-briard/n02105251_8027.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105251_6387,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_6387.jpg,n02105251-briard/n02105251_6387.jpg,75,briard,n02105251-briard,official_test,332,500,0.664,test
n02105251_3718,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_3718.jpg,n02105251-briard/n02105251_3718.jpg,75,briard,n02105251-briard,official_test,620,546,1.1355311355311355,test
n02105251_7348,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_7348.jpg,n02105251-briard/n02105251_7348.jpg,75,briard,n02105251-briard,official_test,500,333,1.5015015015015014,test
n02105251_3436,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_3436.jpg,n02105251-briard/n02105251_3436.jpg,75,briard,n02105251-briard,official_test,140,200,0.7,test
n02105251_7950,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_7950.jpg,n02105251-briard/n02105251_7950.jpg,75,briard,n02105251-briard,official_test,500,398,1.256281407035176,test
n02105251_5630,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_5630.jpg,n02105251-briard/n02105251_5630.jpg,75,briard,n02105251-briard,official_test,500,333,1.5015015015015014,test
n02105251_8078,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_8078.jpg,n02105251-briard/n02105251_8078.jpg,75,briard,n02105251-briard,official_test,500,333,1.5015015015015014,test
n02105251_853,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_853.jpg,n02105251-briard/n02105251_853.jpg,75,briard,n02105251-briard,official_test,368,342,1.0760233918128654,test
n02105251_685,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_685.jpg,n02105251-briard/n02105251_685.jpg,75,briard,n02105251-briard,official_test,328,309,1.0614886731391586,test
n02105251_7349,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_7349.jpg,n02105251-briard/n02105251_7349.jpg,75,briard,n02105251-briard,official_test,500,333,1.5015015015015014,test
n02105251_5471,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_5471.jpg,n02105251-briard/n02105251_5471.jpg,75,briard,n02105251-briard,official_test,500,332,1.5060240963855422,test
n02105251_7738,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_7738.jpg,n02105251-briard/n02105251_7738.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105251_4223,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_4223.jpg,n02105251-briard/n02105251_4223.jpg,75,briard,n02105251-briard,official_test,400,500,0.8,test
n02105251_4569,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_4569.jpg,n02105251-briard/n02105251_4569.jpg,75,briard,n02105251-briard,official_test,206,189,1.08994708994709,test
n02105251_917,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_917.jpg,n02105251-briard/n02105251_917.jpg,75,briard,n02105251-briard,official_test,567,377,1.5039787798408488,test
n02105251_6984,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_6984.jpg,n02105251-briard/n02105251_6984.jpg,75,briard,n02105251-briard,official_test,375,500,0.75,test
n02105251_6705,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_6705.jpg,n02105251-briard/n02105251_6705.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105251_3407,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_3407.jpg,n02105251-briard/n02105251_3407.jpg,75,briard,n02105251-briard,official_test,200,172,1.1627906976744187,test
n02105251_6138,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_6138.jpg,n02105251-briard/n02105251_6138.jpg,75,briard,n02105251-briard,official_test,500,332,1.5060240963855422,test
n02105251_12,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_12.jpg,n02105251-briard/n02105251_12.jpg,75,briard,n02105251-briard,official_test,332,500,0.664,test
n02105251_2656,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_2656.jpg,n02105251-briard/n02105251_2656.jpg,75,briard,n02105251-briard,official_test,240,180,1.3333333333333333,test
n02105251_7090,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_7090.jpg,n02105251-briard/n02105251_7090.jpg,75,briard,n02105251-briard,official_test,500,333,1.5015015015015014,test
n02105251_5985,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_5985.jpg,n02105251-briard/n02105251_5985.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105251_8161,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_8161.jpg,n02105251-briard/n02105251_8161.jpg,75,briard,n02105251-briard,official_test,500,373,1.3404825737265416,test
n02105251_6146,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_6146.jpg,n02105251-briard/n02105251_6146.jpg,75,briard,n02105251-briard,official_test,500,332,1.5060240963855422,test
n02105251_673,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_673.jpg,n02105251-briard/n02105251_673.jpg,75,briard,n02105251-briard,official_test,250,188,1.3297872340425532,test
n02105251_8725,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_8725.jpg,n02105251-briard/n02105251_8725.jpg,75,briard,n02105251-briard,official_test,500,375,1.3333333333333333,test
n02105412_5381,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_5381.jpg,n02105412-kelpie/n02105412_5381.jpg,76,kelpie,n02105412-kelpie,official_test,500,353,1.4164305949008498,test
n02105412_3766,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_3766.jpg,n02105412-kelpie/n02105412_3766.jpg,76,kelpie,n02105412-kelpie,official_test,381,500,0.762,test
n02105412_2451,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_2451.jpg,n02105412-kelpie/n02105412_2451.jpg,76,kelpie,n02105412-kelpie,official_test,500,333,1.5015015015015014,test
n02105412_3116,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_3116.jpg,n02105412-kelpie/n02105412_3116.jpg,76,kelpie,n02105412-kelpie,official_test,500,333,1.5015015015015014,test
n02105412_7264,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_7264.jpg,n02105412-kelpie/n02105412_7264.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_8166,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_8166.jpg,n02105412-kelpie/n02105412_8166.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_2386,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_2386.jpg,n02105412-kelpie/n02105412_2386.jpg,76,kelpie,n02105412-kelpie,official_test,500,332,1.5060240963855422,test
n02105412_6009,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_6009.jpg,n02105412-kelpie/n02105412_6009.jpg,76,kelpie,n02105412-kelpie,official_test,500,333,1.5015015015015014,test
n02105412_530,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_530.jpg,n02105412-kelpie/n02105412_530.jpg,76,kelpie,n02105412-kelpie,official_test,200,316,0.6329113924050633,test
n02105412_7026,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_7026.jpg,n02105412-kelpie/n02105412_7026.jpg,76,kelpie,n02105412-kelpie,official_test,375,500,0.75,test
n02105412_3218,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_3218.jpg,n02105412-kelpie/n02105412_3218.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_2915,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_2915.jpg,n02105412-kelpie/n02105412_2915.jpg,76,kelpie,n02105412-kelpie,official_test,332,500,0.664,test
n02105412_715,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_715.jpg,n02105412-kelpie/n02105412_715.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_6166,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_6166.jpg,n02105412-kelpie/n02105412_6166.jpg,76,kelpie,n02105412-kelpie,official_test,500,333,1.5015015015015014,test
n02105412_7293,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_7293.jpg,n02105412-kelpie/n02105412_7293.jpg,76,kelpie,n02105412-kelpie,official_test,252,350,0.72,test
n02105412_3628,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_3628.jpg,n02105412-kelpie/n02105412_3628.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_6873,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_6873.jpg,n02105412-kelpie/n02105412_6873.jpg,76,kelpie,n02105412-kelpie,official_test,380,500,0.76,test
n02105412_1795,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_1795.jpg,n02105412-kelpie/n02105412_1795.jpg,76,kelpie,n02105412-kelpie,official_test,332,500,0.664,test
n02105412_4556,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_4556.jpg,n02105412-kelpie/n02105412_4556.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_133,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_133.jpg,n02105412-kelpie/n02105412_133.jpg,76,kelpie,n02105412-kelpie,official_test,333,500,0.666,test
n02105412_2800,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_2800.jpg,n02105412-kelpie/n02105412_2800.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_729,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_729.jpg,n02105412-kelpie/n02105412_729.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_452,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_452.jpg,n02105412-kelpie/n02105412_452.jpg,76,kelpie,n02105412-kelpie,official_test,375,500,0.75,test
n02105412_7370,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_7370.jpg,n02105412-kelpie/n02105412_7370.jpg,76,kelpie,n02105412-kelpie,official_test,500,335,1.492537313432836,test
n02105412_7866,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_7866.jpg,n02105412-kelpie/n02105412_7866.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_1968,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_1968.jpg,n02105412-kelpie/n02105412_1968.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_6154,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_6154.jpg,n02105412-kelpie/n02105412_6154.jpg,76,kelpie,n02105412-kelpie,official_test,350,426,0.8215962441314554,test
n02105412_1920,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_1920.jpg,n02105412-kelpie/n02105412_1920.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_2620,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_2620.jpg,n02105412-kelpie/n02105412_2620.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_1555,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_1555.jpg,n02105412-kelpie/n02105412_1555.jpg,76,kelpie,n02105412-kelpie,official_test,325,500,0.65,test
n02105412_3075,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_3075.jpg,n02105412-kelpie/n02105412_3075.jpg,76,kelpie,n02105412-kelpie,official_test,500,333,1.5015015015015014,test
n02105412_5156,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_5156.jpg,n02105412-kelpie/n02105412_5156.jpg,76,kelpie,n02105412-kelpie,official_test,500,333,1.5015015015015014,test
n02105412_4038,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_4038.jpg,n02105412-kelpie/n02105412_4038.jpg,76,kelpie,n02105412-kelpie,official_test,500,391,1.278772378516624,test
n02105412_1201,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_1201.jpg,n02105412-kelpie/n02105412_1201.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_1217,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_1217.jpg,n02105412-kelpie/n02105412_1217.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_6476,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_6476.jpg,n02105412-kelpie/n02105412_6476.jpg,76,kelpie,n02105412-kelpie,official_test,375,500,0.75,test
n02105412_5138,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_5138.jpg,n02105412-kelpie/n02105412_5138.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_2599,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_2599.jpg,n02105412-kelpie/n02105412_2599.jpg,76,kelpie,n02105412-kelpie,official_test,375,500,0.75,test
n02105412_5983,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_5983.jpg,n02105412-kelpie/n02105412_5983.jpg,76,kelpie,n02105412-kelpie,official_test,309,300,1.03,test
n02105412_4948,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_4948.jpg,n02105412-kelpie/n02105412_4948.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_3329,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_3329.jpg,n02105412-kelpie/n02105412_3329.jpg,76,kelpie,n02105412-kelpie,official_test,354,500,0.708,test
n02105412_4873,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_4873.jpg,n02105412-kelpie/n02105412_4873.jpg,76,kelpie,n02105412-kelpie,official_test,333,500,0.666,test
n02105412_7017,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_7017.jpg,n02105412-kelpie/n02105412_7017.jpg,76,kelpie,n02105412-kelpie,official_test,500,333,1.5015015015015014,test
n02105412_3812,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_3812.jpg,n02105412-kelpie/n02105412_3812.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_1530,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_1530.jpg,n02105412-kelpie/n02105412_1530.jpg,76,kelpie,n02105412-kelpie,official_test,500,316,1.5822784810126582,test
n02105412_7634,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_7634.jpg,n02105412-kelpie/n02105412_7634.jpg,76,kelpie,n02105412-kelpie,official_test,500,483,1.0351966873706004,test
n02105412_1159,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_1159.jpg,n02105412-kelpie/n02105412_1159.jpg,76,kelpie,n02105412-kelpie,official_test,375,500,0.75,test
n02105412_4778,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_4778.jpg,n02105412-kelpie/n02105412_4778.jpg,76,kelpie,n02105412-kelpie,official_test,500,498,1.0040160642570282,test
n02105412_1106,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_1106.jpg,n02105412-kelpie/n02105412_1106.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_251,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_251.jpg,n02105412-kelpie/n02105412_251.jpg,76,kelpie,n02105412-kelpie,official_test,500,378,1.3227513227513228,test
n02105412_6770,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_6770.jpg,n02105412-kelpie/n02105412_6770.jpg,76,kelpie,n02105412-kelpie,official_test,500,334,1.4970059880239521,test
n02105412_652,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_652.jpg,n02105412-kelpie/n02105412_652.jpg,76,kelpie,n02105412-kelpie,official_test,500,375,1.3333333333333333,test
n02105412_2700,/root/data/stanford_dogs/Images/n02105412-kelpie/n02105412_2700.jpg,n02105412-kelpie/n02105412_2700.jpg,76,kelpie,n02105412-kelpie,official_test,375,500,0.75,test
n02105505_4138,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_4138.jpg,n02105505-komondor/n02105505_4138.jpg,77,komondor,n02105505-komondor,official_test,287,211,1.3601895734597156,test
n02105505_3723,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_3723.jpg,n02105505-komondor/n02105505_3723.jpg,77,komondor,n02105505-komondor,official_test,359,245,1.4653061224489796,test
n02105505_2982,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_2982.jpg,n02105505-komondor/n02105505_2982.jpg,77,komondor,n02105505-komondor,official_test,425,348,1.221264367816092,test
n02105505_4081,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_4081.jpg,n02105505-komondor/n02105505_4081.jpg,77,komondor,n02105505-komondor,official_test,448,336,1.3333333333333333,test
n02105505_2570,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_2570.jpg,n02105505-komondor/n02105505_2570.jpg,77,komondor,n02105505-komondor,official_test,500,375,1.3333333333333333,test
n02105505_475,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_475.jpg,n02105505-komondor/n02105505_475.jpg,77,komondor,n02105505-komondor,official_test,500,301,1.6611295681063123,test
n02105505_3647,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_3647.jpg,n02105505-komondor/n02105505_3647.jpg,77,komondor,n02105505-komondor,official_test,400,300,1.3333333333333333,test
n02105505_3716,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_3716.jpg,n02105505-komondor/n02105505_3716.jpg,77,komondor,n02105505-komondor,official_test,360,261,1.3793103448275863,test
n02105505_4090,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_4090.jpg,n02105505-komondor/n02105505_4090.jpg,77,komondor,n02105505-komondor,official_test,443,500,0.886,test
n02105505_1293,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_1293.jpg,n02105505-komondor/n02105505_1293.jpg,77,komondor,n02105505-komondor,official_test,500,375,1.3333333333333333,test
n02105505_1018,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_1018.jpg,n02105505-komondor/n02105505_1018.jpg,77,komondor,n02105505-komondor,official_test,461,479,0.9624217118997912,test
n02105505_2872,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_2872.jpg,n02105505-komondor/n02105505_2872.jpg,77,komondor,n02105505-komondor,official_test,350,252,1.3888888888888888,test
n02105505_3957,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_3957.jpg,n02105505-komondor/n02105505_3957.jpg,77,komondor,n02105505-komondor,official_test,506,311,1.6270096463022508,test
n02105505_3409,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_3409.jpg,n02105505-komondor/n02105505_3409.jpg,77,komondor,n02105505-komondor,official_test,500,375,1.3333333333333333,test
n02105505_3617,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_3617.jpg,n02105505-komondor/n02105505_3617.jpg,77,komondor,n02105505-komondor,official_test,333,250,1.332,test
n02105505_3652,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_3652.jpg,n02105505-komondor/n02105505_3652.jpg,77,komondor,n02105505-komondor,official_test,700,549,1.2750455373406193,test
n02105505_4115,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_4115.jpg,n02105505-komondor/n02105505_4115.jpg,77,komondor,n02105505-komondor,official_test,900,872,1.0321100917431192,test
n02105505_3967,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_3967.jpg,n02105505-komondor/n02105505_3967.jpg,77,komondor,n02105505-komondor,official_test,500,365,1.36986301369863,test
